"building_name","room_number","abbr","number","reg_number","start_time","end_time","session_start","session_end","is_sunday","is_monday","is_tuesday","is_wednesday","is_thursday","is_friday","is_saturday"
"Clemen","204","GRE","102LEC","18306","1700","1905","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"On","Campus","HEB","102LEC","12838","900","1025","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Clemen","712","HEB","499TUT","16891","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Clemen","708","HEB","202LEC","24295","1100","1220","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Baldy","105","HIN","102LEC","23909","1000","1205","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Nsc","216","HIS","244LEC","20416","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","532","HIS","447SEM","19912","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","103","HIS","459SEM","24610","1100","1340","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Frnczk","408","HIS","302LEC","24255","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Frnczk","408","HIS","321LEC","24254","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Norton","213","HIS","337LEC","24244","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Capen","258","HIS","306LEC","24609","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Norton","209","HIS","329LEC","22276","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Frnczk","408","HIS","336LEC","24253","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Frnczk","408","HIS","420SEM","22558","1400","1640","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Talbrt","113","HIS","423SEM","24248","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","532","HIS","433SEM","24249","1300","1540","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Knox","109","HIS","143LR","18415","930","1020","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","152","HIS","143LR","22556","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Park","152","HIS","143LR","22555","1100","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Grein","134C/135C","HIS","143LR","24454","1000","2250","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Norton","216","HIS","143LR","24455","1400","1450","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Hoch","114","HIS","293LEC","24256","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Academ","170","HIS","142LR","21069","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Baldy","117","HIS","142LR","21070","1500","1550","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Baldy","108","HIS","142LR","21071","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Park","250","HIS","142LR","24452","1500","1550","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Norton","216","HIS","142LR","24453","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Cooke","121","HIS","182LR","20682","1100","1150","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","108","HIS","182LR","22832","1000","1050","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Park","146","HIS","182LR","22833","1400","1450","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Park","146","HIS","182LR","22834","1200","1250","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Hoch","114","HIS","216LEC","19896","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","532","HIS","485SEM","24246","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Bell","337","HIS","162LR","19894","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Talbrt","113","HIS","162LR","15329","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Park","440","HIS","162LR","20681","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Talbrt","113","HIS","162LR","20679","900","950","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Baldy","117","HIS","162LR","10536","900","950","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Obrian","214","HIS","162LR","17396","900","950","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Capen","240","HIS","162LR","10537","1100","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Talbrt","103","HIS","162LR","18744","1100","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Norton","213","HIS","162LR","20680","1100","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Park","250","HIS","162LR","18745","1300","1350","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Frnczk","408","HIS","162LR","18746","1100","1150","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Norton","112","HIS","162LR","17766","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Park","532","HIS","492SEM","24247","1300","1540","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Park","545","HIS","496TUT","12796","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Talbrt","107","HIS","273LEC","22761","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","532","HIS","421SEM","22288","1200","1440","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Capen","260","HIS","301DIS","18921","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Talbrt","111","HIS","301DIS","22453","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","111","HIS","301DIS","19895","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","200G","HIS","354LEC","24245","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","546","HIS","499TUT","12518","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","554","HIS","499TUT","12781","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","552","HIS","499TUT","11035","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","583","HIS","499TUT","11582","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","546","HIS","499TUT","12175","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","582","HIS","499TUT","10837","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","553","HIS","499TUT","19596","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","570","HIS","499TUT","10893","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","525","HIS","499TUT","11001","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","534","HIS","499TUT","11156","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","557","HIS","499TUT","13089","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","563","HIS","499TUT","11777","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","560","HIS","499TUT","17201","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","564","HIS","499TUT","17399","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","HIS","499TUT","12878","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","563","HIS","499TUT","10979","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","539","HIS","499TUT","12851","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Unknown",,"HIS","498TUT","19594","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","564","HIS","498TUT","17398","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","552","HIS","498TUT","11032","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","560","HIS","498TUT","17200","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","561","HIS","498TUT","11974","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","546","HIS","498TUT","12519","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","568","HIS","498TUT","10891","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","531","HIS","498TUT","10977","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","577","HIS","498TUT","11195","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","534","HIS","498TUT","11159","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","583","HIS","498TUT","11587","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","563","HIS","498TUT","11769","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","546","HIS","498TUT","12176","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","555","HIS","498TUT","12848","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","570","HIS","498TUT","12874","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","554","HIS","498TUT","12785","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","567","HIS","498TUT","13086","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","582","HIS","498TUT","10843","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","525","HIS","498TUT","11008","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","569","HIS","498TUT","11712","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Remote",,"HIS","497TUT","23124","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","564","HIS","497TUT","17397","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Park","531","HIS","497TUT","10980","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
